brow_lower_l,tongue_Scale_X,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,cheek_suck_r,brow_raise_d,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,cheek_raise_l,eye_lookRight_r,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,cheek_raise_r,tongue_Rot_2Y,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,cheek_suck_l
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-2.876595317502506e-07,0.0,0.0,1.5609004549332894e-05,-1.2819949915865436e-05,0.00031638494692742825,0.0,0.0,3.436039696680382e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0001528088323539123,0.0,0.0,0.0,0.0,-1.819127646740526e-05,0.0,-0.00011096634989371523,0.00011558210826478899,-0.000789158046245575,-0.0007892623543739319,-0.001451338641345501,-0.0014509903267025948,0.0,0.0,0.0,0.0,0.0,2.8303293220233172e-05,-7.854458090150729e-06,0.0008161033038049936,0.0008188624633476138,0.0,0.0,-0.0001659375848248601,-0.00016586203128099442,-0.0014903852716088295,-0.001449277624487877,0.0,0.0,0.004958242177963257,7.028691470623016e-05,0.0,0.0008513820357620716,0.0008512742351740599,0.0012212544679641724,0.001221485435962677,0.0,0.0,0.0,0.0,-0.0011440813541412354,-0.0004031460266560316,-0.00040254672057926655,0.0011475642677396536,0.0011477211955934763,0.0016472823917865753,0.0016738763079047203,-0.0002939772675745189,-0.0003383327566552907,0.0,8.743918442633003e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-1.7863021639641374e-07,0.0,0.0,1.558686199132353e-05,-1.368786979583092e-05,0.00033896625973284245,0.0,0.0,3.450032090768218e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00015133124543353915,0.0,0.0,0.0,0.0,1.7291313270106912e-06,0.0,-0.00011116771929664537,0.0001145433634519577,-0.0008500143885612488,-0.0008501298725605011,-0.0014580879360437393,-0.0014577209949493408,0.0,0.0,0.0,0.0,0.0,2.8297035896684974e-05,-7.922953955130652e-06,0.0008274008287116885,0.0008301734924316406,0.0,0.0,-0.00013230217155069113,-0.0001322251046076417,-0.0015351856127381325,-0.0014934875071048737,0.0,0.0,0.004589460790157318,-0.000582696869969368,0.0,0.0008595702238380909,0.0008594687096774578,0.0010423343628644943,0.001042565330862999,0.0,0.0,0.0,0.0,-0.0007051974534988403,-0.0003535570576786995,-0.0003529468085616827,0.0011467072181403637,0.0011468618176877499,0.001653128769248724,0.001679704524576664,-0.00029353919671848416,-0.00033749983413144946,0.0,8.768325642449781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-6.661093721049838e-08,0.0,0.0,1.5552313925581984e-05,-9.610366760171019e-06,0.00044478639028966427,0.0,0.0,3.394915984245017e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00014553152141161263,0.0,0.0,0.0,0.0,-5.3286305046640337e-05,0.0,-0.00011446214193711057,0.00010972875315928832,-0.00038773007690906525,-0.0003878828138113022,-0.0010974965989589691,-0.0010970793664455414,0.0,0.0,0.0,0.0,0.0,2.4857821699697524e-05,-9.878644050331786e-06,0.0008972613140940666,0.0009002657607197762,0.0,0.0,0.0001772602554410696,0.0001773410476744175,-0.0007855584844946861,-0.0007422585040330887,0.0,0.0,0.0027253590524196625,-0.0028801122680306435,0.0,0.0007879564072936773,0.0007879200857132673,0.00031378306448459625,0.00031403452157974243,0.0,0.0,0.0,0.0,-0.0015366896986961365,-0.0004344228655099869,-0.000433838227763772,0.0013214140199124813,0.0013215690851211548,0.0019045225344598293,0.0019348948262631893,-0.0002826943527907133,-0.0003251858288422227,0.0,9.014739043777809e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.7670724850613624e-07,0.0,0.0,1.6166441128007136e-05,-6.193578883539885e-06,0.00022806786000728607,0.0,0.0,3.758227830985561e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0001562006218591705,0.0,0.0,0.0,0.0,-3.9246559026651084e-05,0.0,-0.00011554059165064245,0.00011504497524583712,-0.0010456014424562454,-0.00104571133852005,-0.0015947436913847923,-0.0015943888574838638,0.0,0.0,0.0,0.0,0.0,3.205672692274675e-05,-7.107759302016348e-06,0.0007938675698824227,0.0007967324927449226,0.0,0.0,-0.00018428836483508348,-0.00018420873675495386,-0.0017901333048939705,-0.0017501916736364365,0.0,0.0,0.0038618817925453186,-0.0006993012502789497,0.0,0.0007660051342099905,0.0007658989634364843,0.000812998041510582,0.0008132345974445343,0.0,0.0,0.0,0.0,-0.005517780780792236,-0.0003804466687142849,-0.00037987297400832176,0.00120688253082335,0.0012070501688867807,0.0015704813413321972,0.0015958633739501238,-0.00029523117700591683,-0.00033974082907661796,0.0,9.025170584209263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.9623788577737287e-07,0.0,0.0,1.604784483788535e-05,-8.456179784843698e-06,0.00030720862559974194,0.0,0.0,3.7032237742096186e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00015673426969442517,0.0,0.0,0.0,0.0,-5.7950426707975566e-05,0.0,-0.00011951170017709956,0.00010953188757412136,-0.0008033402264118195,-0.0008034650236368179,-0.0013120854273438454,-0.0013116709887981415,0.0,0.0,0.0,0.0,0.0,3.174145967932418e-05,-1.0239280527457595e-05,0.0008298660395666957,0.0008327907999046147,0.0,0.0,-0.00030855194199830294,-0.0003084662603214383,-0.001984694041311741,-0.0019422154873609543,0.0,0.0,0.0032660625874996185,-0.00240315031260252,0.0,0.0007816075813025236,0.0007815132848918438,0.00017868168652057648,0.00017889775335788727,0.0,0.0,0.0,0.0,-0.001850411295890808,-0.0009295139461755753,-0.0009288897272199392,0.0006206086836755276,0.000620769802480936,0.001482902793213725,0.001507628709077835,-0.0002987965999636799,-0.00034354563103988767,0.0,9.009202767629176e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3.5522316466085613e-07,0.0,0.0,1.562799297971651e-05,-3.4756048989947885e-06,0.0006871616933494806,0.0,0.0,3.3647025702521205e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00014850586012471467,0.0,0.0,0.0,0.0,-0.00021077365090604872,0.0,-0.000123854901175946,0.00010269021731801331,0.000417463481426239,0.00041728559881448746,-0.0002948930487036705,-0.0002944068983197212,0.0,0.0,0.0,0.0,0.0,2.3255845007952303e-05,-1.3924513041274622e-05,0.0009851722279563546,0.0009885510662570596,0.0,0.0,0.000196007895283401,0.0001960934605449438,-0.00028617773205041885,-0.00024178717285394669,0.0,0.0,0.001670055091381073,-0.005498007871210575,0.0,0.0007663648575544357,0.0007664004806429148,-0.00033685751259326935,-0.0003366246819496155,0.0,0.0,0.0,0.0,-0.0014227181673049927,-0.001432349206879735,-0.0014317755121737719,0.0006113103590905666,0.0006114598363637924,0.0019834437407553196,0.002016882412135601,-0.0002768371195998043,-0.00031973468139767647,0.0,9.175838204100728e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.220153980189934e-07,0.0,0.0,1.4817600458627567e-05,1.484022504882887e-06,0.0008234307169914246,0.0,0.0,2.741979551501572e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0001411590346833691,0.0,0.0,0.0,0.0,-0.0004229865735396743,0.0,-0.00012663465167861432,9.449080243939534e-05,0.0019360538572072983,0.001935870386660099,0.00054884422570467,0.0005493629723787308,0.0,0.0,0.0,0.0,0.0,1.034950400935486e-05,-2.3233762476593256e-05,0.001092377002350986,0.0010959389619529247,0.0,0.0,0.0005272081471048295,0.0005273014539852738,0.0016533983871340752,0.0017006238922476768,0.0,0.0,0.0012112557888031006,-0.006259326823055744,0.0,0.0006121201440691948,0.0006122423801571131,-0.000744381919503212,-0.0007441621273756027,0.0,0.0,0.0,0.0,0.0021065399050712585,-0.0021851081401109695,-0.0021845807787030935,0.0007095192559063435,0.0007096710614860058,0.0024472810328006744,0.002488511148840189,-0.0002609889197628945,-0.00030347122810781,0.0,9.221576328855008e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.2651965991826728e-07,0.0,0.0,1.4397315680980682e-05,5.763540684711188e-06,0.0009370699990540743,0.0,0.0,2.3321052140090615e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.00013790033699478954,0.0,0.0,0.0,0.0,-0.0005785051034763455,0.0,-0.00012650905409827828,9.327298175776377e-05,0.003045909106731415,0.0030457377433776855,0.0011806543916463852,0.0011811507865786552,0.0,0.0,0.0,0.0,0.0,2.552777004893869e-06,-2.6449521101312712e-05,0.0011515500955283642,0.001155268750153482,0.0,0.0,0.0007865361985750496,0.0007866260129958391,0.003115866333246231,0.003163279965519905,0.0,0.0,0.001483529806137085,-0.0055838460102677345,0.0,0.0005479222163558006,0.000548102892935276,-0.0004995148628950119,-0.0004992987960577011,0.0,0.0,0.0,0.0,0.0025328844785690308,-0.0025742542929947376,-0.002573792589828372,0.0008823145180940628,0.0008824681863188744,0.0028127962723374367,0.002860176842659712,-0.00024767633294686675,-0.00029003468807786703,0.0,9.19726662687026e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.6360124845959945e-06,0.0,0.0,-2.982415026053786e-08,2.9047023417660967e-05,0.0002998937852680683,0.0,0.0,9.801624401006848e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,9.569087706040591e-05,0.0,0.0,0.0,0.0,-0.0010557053610682487,0.0,-0.0001350957027170807,0.00015537079889327288,0.01931709423661232,0.019317159429192543,0.013312717899680138,0.013312802650034428,0.0,0.0,0.0,0.0,0.0,2.205578493885696e-05,2.3538908862974495e-05,0.0012813907815143466,0.0012847601901739836,0.0,0.0,0.001263187499716878,0.0012632852885872126,0.009054988622665405,0.009109487757086754,0.0,0.0,0.0007377266883850098,-0.0020960550755262375,0.0,0.0005471047479659319,0.0005473257042467594,-0.00015095435082912445,-0.00015085749328136444,0.0,0.0,0.0,0.0,0.008485749363899231,-0.0032186005264520645,-0.003218120662495494,0.0003528543747961521,0.0003529624082148075,0.0038187257014214993,0.003934310283511877,-5.889579188078642e-05,-0.00010219407704425976,0.0,0.0001026411700877361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3.8110579225758556e-06,0.0,0.0,-4.150201675656717e-06,-9.462557500228286e-06,-8.461414836347103e-05,0.0,0.0,-9.749350283527747e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,8.495141082676128e-05,0.0,0.0,0.0,0.0,-0.0011905202409252524,0.0,-0.00012934624101035297,0.00019836050341837108,0.028292939066886902,0.02829311415553093,0.02081376686692238,0.020813655108213425,0.0,0.0,0.0,0.0,0.0,4.1464380046818405e-05,5.4851145250722766e-05,0.001017766073346138,0.0010205256985500455,0.0,0.0,0.001026794547215104,0.0010269087506458163,0.002498534508049488,0.002558985725045204,0.0,0.0,0.001128602772951126,-0.0015914691612124443,0.0,0.0006200275383889675,0.0006200538482517004,0.00011656247079372406,0.00011659972369670868,0.0,0.0,0.0,0.0,0.016147837042808533,-0.003039243631064892,-0.003038577502593398,-0.0005078013055026531,-0.0005077002570033073,0.0026842476800084114,0.002811144106090069,-3.505151835270226e-05,-8.185183833120391e-05,0.0,9.409568883711472e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
