brow_lower_l,tongue_Scale_X,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,cheek_suck_r,brow_raise_d,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,cheek_raise_l,eye_lookRight_r,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,cheek_raise_r,tongue_Rot_2Y,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,cheek_suck_l
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.398052599048242e-05,0.0,0.0,-2.8854106858489104e-05,1.786856955732219e-07,0.00019623711705207825,0.0,0.0,-1.5804855138412677e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.108529588440433e-05,0.0,0.0,0.0,0.0,-4.300259752199054e-05,0.0,-3.529376408550888e-05,-3.5293800465296954e-05,0.001714557409286499,0.0017145592719316483,0.0014118831604719162,0.0014118850231170654,0.0,0.0,0.0,0.0,0.0,-3.5293800465296954e-05,-3.52937713614665e-05,0.0005253341514617205,0.0005253339186310768,0.0,0.0,0.00035594357177615166,0.00035594345536082983,0.001752873882651329,0.001733558252453804,0.0,0.0,0.0012563429772853851,0.00035890284925699234,0.0,0.00043502356857061386,0.0004350244998931885,0.0005988068878650665,0.0005990061908960342,0.0,0.0,0.0,0.0,0.003383822739124298,0.00046491576358675957,0.0004649166949093342,0.0003780755214393139,0.0003780755214393139,0.0006207614205777645,0.0005772337317466736,-1.731250449665822e-06,-1.7312358977505937e-06,0.0,7.303398160729557e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.396236156229861e-05,0.0,0.0,-2.8810507501475513e-05,2.3745633370708674e-07,0.00019633444026112556,0.0,0.0,-1.5816100130905397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.1008610929129645e-05,0.0,0.0,0.0,0.0,-4.311093653086573e-05,0.0,-3.524535713950172e-05,-3.524539351928979e-05,0.0017092898488044739,0.0017092898488044739,0.0014090202748775482,0.0014090240001678467,0.0,0.0,0.0,0.0,0.0,-3.52453971572686e-05,-3.524536077748053e-05,0.0005239378660917282,0.0005239374004304409,0.0,0.0,0.0003561378689482808,0.00035613798536360264,0.0017515197396278381,0.0017322264611721039,0.0,0.0,0.001255091279745102,0.0003609145060181618,0.0,0.00043417373672127724,0.00043417373672127724,0.000598713755607605,0.0005989167839288712,0.0,0.0,0.0,0.0,0.003516577184200287,0.0004646172747015953,0.0004646177403628826,0.00037713348865509033,0.00037713395431637764,0.0006194734014570713,0.0005758032202720642,-1.7018337530316785e-06,-1.7018246580846608e-06,0.0,7.303676102310419e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.414094266598113e-05,0.0,0.0,-2.8724094590870664e-05,7.649505278095603e-07,0.00016455631703138351,0.0,0.0,-1.566865284985397e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2113606974016875e-05,0.0,0.0,0.0,0.0,-4.0239625377580523e-05,0.0,-3.507829751470126e-05,-3.507833389448933e-05,0.00160113163292408,0.0016011334955692291,0.0013493280857801437,0.001349329948425293,0.0,0.0,0.0,0.0,0.0,-3.507833753246814e-05,-3.5078304790658876e-05,0.0004985642153769732,0.0004985644482076168,0.0,0.0,0.0003360554692335427,0.0003360555274412036,0.0017332378774881363,0.001713581383228302,0.0,0.0,0.0011864341795444489,0.000352262519299984,0.0,0.0004161945544183254,0.0004161947872489691,0.0005864687263965607,0.0005866698920726776,0.0,0.0,0.0,0.0,0.0024817511439323425,0.00045299483463168144,0.00045299483463168144,0.0003542485646903515,0.00035424763336777687,0.0005976739339530468,0.0005526868626475334,-1.9252493075327948e-06,-1.9252420315751806e-06,0.0,7.297917909454554e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.422739923233166e-05,0.0,0.0,-2.8727217795676552e-05,9.238847269443795e-07,0.00015186122618615627,0.0,0.0,-1.5600482583977282e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2617958165938035e-05,0.0,0.0,0.0,0.0,-3.900718002114445e-05,0.0,-3.505353379296139e-05,-3.505356653477065e-05,0.0015627257525920868,0.0015627294778823853,0.0013280902057886124,0.0013280920684337616,0.0,0.0,0.0,0.0,0.0,-3.505357381072827e-05,-3.5053541068919e-05,0.0004896931350231171,0.0004896931350231171,0.0,0.0,0.00032791856210678816,0.0003279183292761445,0.0017271433025598526,0.0017073266208171844,0.0,0.0,0.001160264015197754,0.000347101129591465,0.0,0.00040978798642754555,0.0004097882192581892,0.0005816854536533356,0.0005818847566843033,0.0,0.0,0.0,0.0,0.001957125961780548,0.0004486376419663429,0.0004486371763050556,0.00034597283229231834,0.00034597283229231834,0.000590126495808363,0.0005447403527796268,-2.03915624297224e-06,-2.039143510046415e-06,0.0,7.295393879758194e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.431187310023233e-05,0.0,0.0,-2.9239441573736258e-05,-1.349235390080139e-08,0.00016992073506116867,0.0,0.0,-1.5570309187751263e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2763979359297082e-05,0.0,0.0,0.0,0.0,-3.9588077925145626e-05,0.0,-3.5665030736709014e-05,-3.56650743924547e-05,0.0016833189874887466,0.0016833208501338959,0.0013941619545221329,0.001394163817167282,0.0,0.0,0.0,0.0,0.0,-3.5665078030433506e-05,-3.566504528862424e-05,0.0005196854472160339,0.0005196849815547466,0.0,0.0,0.00033792981412261724,0.00033792981412261724,0.0017524119466543198,0.0017326008528470993,0.0,0.0,0.001214735209941864,0.00033105816692113876,0.0,0.00042956043034791946,0.00042956089600920677,0.0005900003015995026,0.0005901996046304703,0.0,0.0,0.0,0.0,0.0011769011616706848,0.0004587690345942974,0.0004587690345942974,0.0003696572966873646,0.00036965636536478996,0.0006168140098452568,0.0005737263709306717,-2.215509084635414e-06,-2.215494532720186e-06,0.0,7.295918476302177e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,5.429035809356719e-05,0.0,0.0,-2.952978502435144e-05,-6.777663656976074e-07,0.00019049830734729767,0.0,0.0,-1.5608105968567543e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.2440133761847392e-05,0.0,0.0,0.0,0.0,-4.091567825525999e-05,0.0,-3.6034645745530725e-05,-3.6034682125318795e-05,0.0017832834273576736,0.0017832834273576736,0.0014490876346826553,0.0014490876346826553,0.0,0.0,0.0,0.0,0.0,-3.603468940127641e-05,-3.603465302148834e-05,0.0005439957603812218,0.0005439952947199345,0.0,0.0,0.00035022501833736897,0.0003502251347526908,0.0017717815935611725,0.0017521008849143982,0.0,0.0,0.0012670159339904785,0.00032605230808258057,0.0,0.0004460385534912348,0.00044603925198316574,0.0005986131727695465,0.0005988162010908127,0.0,0.0,0.0,0.0,0.0011545047163963318,0.00046807946637272835,0.00046807946637272835,0.0003898800350725651,0.0003898800350725651,0.0006381664425134659,0.0005967170000076294,-2.224342097179033e-06,-2.2243275452638045e-06,0.0,7.298255513887852e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,4.900044223177247e-05,0.0,0.0,-2.6120635084225796e-05,2.970696732518263e-05,0.00020466838032007217,0.0,0.0,-1.0702115105232224e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.83476035494823e-05,0.0,0.0,0.0,0.0,-5.483657878357917e-05,0.0,-3.439738793531433e-05,-3.4397417039144784e-05,0.03155765309929848,0.03155765309929848,0.03012954257428646,0.03012954443693161,0.0,0.0,0.0,0.0,0.0,-3.4397427953081205e-05,-3.439738793531433e-05,0.0011483295820653439,0.0011483295820653439,0.0,0.0,0.00038173492066562176,0.00038173497887328267,0.002326175570487976,0.0023061074316501617,0.0,0.0,0.0015063844621181488,-0.0002453206107020378,0.0,0.0006191404536366463,0.0006191409192979336,0.0006100963801145554,0.0006103087216615677,0.0,0.0,0.0,0.0,0.0023967772722244263,0.0006529060192406178,0.0006529050879180431,0.0005922638811171055,0.0005922638811171055,0.0007648011669516563,0.0009746882133185863,-7.349031875492074e-06,-7.349026418523863e-06,0.0,7.28037630324252e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,4.9619691708358005e-05,0.0,0.0,-2.3273805709322914e-05,1.2057595085934736e-05,0.0002708879765123129,0.0,0.0,-1.426043854735326e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,4.496274414123036e-05,0.0,0.0,0.0,0.0,-4.456293390830979e-05,0.0,-3.068150545004755e-05,-3.0681541829835624e-05,0.018652966246008873,0.018652968108654022,0.01756441220641136,0.01756441406905651,0.0,0.0,0.0,0.0,0.0,-3.068154910579324e-05,-3.068151272600517e-05,0.0008576412219554186,0.0008576419204473495,0.0,0.0,0.00039342662785202265,0.0003934265114367008,0.009307094849646091,0.009286814369261265,0.0,0.0,0.0014434009790420532,7.696915417909622e-05,0.0,0.00047644833102822304,0.00047644926235079765,0.000629594549536705,0.0006297994405031204,0.0,0.0,0.0,0.0,0.005365870893001556,0.0005403347313404083,0.000540334265679121,0.0005047866143286228,0.0005047866143286228,0.0012484397739171982,0.0013241516426205635,-5.090969352750108e-06,-5.090956619824283e-06,0.0,7.56738445488736e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,3.8173136999830604e-05,0.0,0.0,-6.3109073380474e-06,5.8279139921069145e-05,0.00020761135965585709,0.0,0.0,-8.6147456386243e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,0.0001045979734044522,0.0,0.0,0.0,0.0,-4.059627826791257e-05,0.0,-1.5582412743242458e-05,-1.5582438209094107e-05,0.06596717983484268,0.06596718728542328,0.06328236311674118,0.06328237056732178,0.0,0.0,0.0,0.0,0.0,-1.5582450942019932e-05,-1.558240910526365e-05,0.001531083369627595,0.0015310831367969513,0.0,0.0,0.0003524077474139631,0.00035240768920630217,0.025177497416734695,0.02515382692217827,0.0,0.0,0.0013462603092193604,-0.0006818929687142372,0.0,0.0004455624148249626,0.0004455624148249626,0.0006028488278388977,0.0006030518561601639,0.0,0.0,0.0,0.0,0.012013450264930725,0.0006721853278577328,0.0006721853278577328,0.0006231158040463924,0.0006231167353689671,0.002368838991969824,0.002784069161862135,-1.389520002703648e-05,-1.389520002703648e-05,0.0,8.091617928585038e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,4.037400503875688e-05,0.0,0.0,-8.051651093410328e-06,5.242701809038408e-05,0.0001521361991763115,0.0,0.0,-1.0119945727637969e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,8.711603004485369e-05,0.0,0.0,0.0,0.0,-4.20563665102236e-05,0.0,-1.644545773160644e-05,-1.64454886544263e-05,0.05432414263486862,0.05432414263486862,0.052271246910095215,0.05227125063538551,0.0,0.0,0.0,0.0,0.0,-1.6445501387352124e-05,-1.6445465007564053e-05,0.0012409631162881851,0.0012409633491188288,0.0,0.0,0.00032740895403549075,0.00032740889582782984,0.0205683670938015,0.020545925945043564,0.0,0.0,0.0011449679732322693,-0.0004142327234148979,0.0,0.0003723539412021637,0.00037235463969409466,0.000574994832277298,0.0005751904100179672,0.0,0.0,0.0,0.0,0.015514850616455078,0.0006025051698088646,0.0006025051698088646,0.0004918668419122696,0.0004918673075735569,0.0019276007078588009,0.0022547421976923943,-1.0616024155751802e-05,-1.0616018698783591e-05,0.0,7.942580850794911e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
