brow_lower_l,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,brow_raise_d,cheek_suck_r,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,eye_lookRight_r,cheek_raise_l,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,tongue_Rot_2Y,cheek_raise_r,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,tongue_Scale_X,cheek_suck_l
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.106910298811272e-05,0.0,0.0,-0.0001467147667426616,-9.264470463676844e-06,-0.00039350008592009544,0.0,0.0,-1.3680581105290912e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.519756036344916e-05,0.0,0.0,0.0,-9.285802661906928e-06,-0.0001883546356111765,0.0,6.77557909511961e-05,6.758146628271788e-05,0.004508715122938156,0.004508715122938156,0.002915680408477783,0.0029156766831874847,0.0,0.0,0.0,0.0,0.0,6.786620360799134e-05,6.587020470760763e-05,0.0009599686600267887,0.0009599681943655014,0.0,0.0,0.00024180932086892426,0.00024180920445360243,0.0032428549602627754,0.0032165581360459328,0.0,0.0,0.004138130694627762,-0.0009929221123456955,0.0,-8.565084135625511e-05,-8.565091411583126e-05,-0.0008398164063692093,-0.0008398164063692093,0.0,0.0,0.0,0.0,0.005717150866985321,-0.0002459338866174221,-0.0002459334209561348,0.0005560100544244051,0.0005560091231018305,0.0005021337419748306,0.0003992910496890545,0.00022795499535277486,0.00022795502445660532,0.0,3.3301830626442097e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.119131361017935e-05,0.0,0.0,-0.00014701433246955276,-9.311095709563233e-06,-0.0004041525535285473,0.0,0.0,-1.3760214642388746e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-7.556528726126999e-05,0.0,0.0,0.0,-9.365472578792833e-06,-0.0002016949001699686,0.0,6.767021113773808e-05,6.749601743649691e-05,0.00450318306684494,0.00450318306684494,0.0029169395565986633,0.002916943281888962,0.0,0.0,0.0,0.0,0.0,6.77805655868724e-05,6.578557076863945e-05,0.0009555323049426079,0.0009555318392813206,0.0,0.0,0.0002404729457339272,0.00024047278566285968,0.0031724590808153152,0.0031461473554372787,0.0,0.0,0.004002273082733154,-0.0010298509150743484,0.0,-9.725838026497513e-05,-9.725915151648223e-05,-0.000871606171131134,-0.0008716043084859848,0.0,0.0,0.0,0.0,0.0050766319036483765,-0.0002671796828508377,-0.0002671792171895504,0.000574180856347084,0.0005741796921938658,0.0004696953110396862,0.00036602839827537537,0.00022736977552995086,0.00022736977552995086,0.0,3.478058715700172e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.237591590732336e-05,0.0,0.0,-0.00014656106941401958,-9.753708582138643e-06,-0.00034031644463539124,0.0,0.0,-1.4493209164356813e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.03919683676213e-05,0.0,0.0,0.0,-1.0026356903836131e-05,-0.00026337336748838425,0.0,6.588397809537128e-05,6.571089033968747e-05,0.004775058478116989,0.004775058478116989,0.0031585171818733215,0.0031585171818733215,0.0,0.0,0.0,0.0,0.0,6.599350308533758e-05,6.400997517630458e-05,0.0009940722957253456,0.000994071364402771,0.0,0.0,0.00024395696527790278,0.0002439568197587505,0.002726706676185131,0.00270064827054739,0.0,0.0,0.0035008713603019714,-0.0011150604113936424,0.0,-0.00014503685815725476,-0.00014503762940876186,-0.0008199792355298996,-0.0008199792355298996,0.0,0.0,0.0,0.0,0.0056099966168403625,-0.00036384444683790207,-0.00036384444683790207,0.0007607468869537115,0.0007607459556311369,0.0003409823402762413,0.00024091964587569237,0.00022741014254279435,0.0002274101716466248,0.0,4.428284228197299e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.3223645004909486e-05,0.0,0.0,-0.0001527906715637073,-9.661776857683435e-06,-0.0002994369715452194,0.0,0.0,-1.4989772353146691e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.296269515994936e-05,0.0,0.0,0.0,-1.0338533684262075e-05,-0.0003065929049625993,0.0,6.457207928178832e-05,6.439896242227405e-05,0.00467049703001976,0.00467049703001976,0.003260873258113861,0.003260873258113861,0.0,0.0,0.0,0.0,0.0,6.468055653385818e-05,6.26933469902724e-05,0.0010395152494311333,0.0010395157150924206,0.0,0.0,0.00023133645299822092,0.00023133630747906864,0.0020751189440488815,0.0020486153662204742,0.0,0.0,0.0035807229578495026,-0.0011448664590716362,0.0,-0.00017683500482235104,-0.00017683577607385814,-0.0006434563547372818,-0.0006434563547372818,0.0,0.0,0.0,0.0,0.002807401120662689,-0.0004865499213337898,-0.0004865499213337898,0.0009693513857200742,0.0009693501051515341,0.0001818905584514141,7.278937846422195e-05,0.0002291433629579842,0.00022914342116564512,0.0,4.089362846571021e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.459291110630147e-05,0.0,0.0,-0.00015191521379165351,-1.0423977073514834e-05,-0.0003047352656722069,0.0,0.0,-1.6191888789762743e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.870111196301877e-05,0.0,0.0,0.0,-1.1343917321937624e-05,-0.00041317788418382406,0.0,6.383623258443549e-05,6.366457091644406e-05,0.0037985853850841522,0.0037985853850841522,0.0026314184069633484,0.0026314184069633484,0.0,0.0,0.0,0.0,0.0,6.394421507138759e-05,6.197404582053423e-05,0.0010506398975849152,0.0010506394319236279,0.0,0.0,0.00023894378682598472,0.00023894361220300198,0.0015764478594064713,0.0015504807233810425,0.0,0.0,0.002436213195323944,-0.0013746162876486778,0.0,-0.000240199631662108,-0.0002401994715910405,-0.0008086580783128738,-0.0008086580783128738,0.0,0.0,0.0,0.0,0.002109058201313019,-0.0006305836141109467,-0.0006305836141109467,0.0011651915265247226,0.001165190595202148,-2.637365832924843e-05,-0.00015719374641776085,0.0002239080349681899,0.00022390806407202035,0.0,6.4583855419186875e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.309224848635495e-05,0.0,0.0,-0.00014354422455653548,-1.0075085810967721e-05,-0.00032444391399621964,0.0,0.0,-1.4557099348166957e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.294673898490146e-05,0.0,0.0,0.0,-1.0352486242481973e-05,-0.0003083399496972561,0.0,6.391989882104099e-05,6.374790973495692e-05,0.006401631981134415,0.006401631981134415,0.004302874207496643,0.004302874207496643,0.0,0.0,0.0,0.0,0.0,6.402880535461009e-05,6.205662793945521e-05,0.000982586294412613,0.0009825853630900383,0.0,0.0,0.00024260490317828953,0.0002426047867629677,0.0025490615516901016,0.0025231270119547844,0.0,0.0,0.0029066503047943115,-0.0012346543371677399,0.0,-0.00021379733516369015,-0.0002137978735845536,-0.00090034119784832,-0.00090034119784832,0.0,0.0,0.0,0.0,0.005306616425514221,-0.0004174020141363144,-0.0004174020141363144,0.0008253064006567001,0.0008253050036728382,0.00025638332590460777,0.0001914864405989647,0.00022818738943897188,0.0002281874476466328,0.0,4.689343768404797e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.3085132599808276e-05,0.0,0.0,-0.00013138337817508727,-1.0979277249134611e-05,-0.0003496352583169937,0.0,0.0,-1.5280573279596865e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-8.647916547488421e-05,0.0,0.0,0.0,-1.0883979484788142e-05,-0.00030047178734093904,0.0,6.569852848770097e-05,6.552759441547096e-05,0.004151005297899246,0.004151005297899246,0.0025210976600646973,0.0025210976600646973,0.0,0.0,0.0,0.0,0.0,6.580892659258097e-05,6.385566666722298e-05,0.0010090586729347706,0.001009057741612196,0.0,0.0,0.00028966483660042286,0.0002896646910812706,0.0030784187838435173,0.0030539454892277718,0.0,0.0,0.002467893064022064,-0.0011953162029385567,0.0,-0.00012217242328915745,-0.0001221724960487336,-0.0010507535189390182,-0.0010507497936487198,0.0,0.0,0.0,0.0,0.015341691672801971,-0.00032307952642440796,-0.00032307999208569527,0.0007535640615969896,0.0007535628974437714,0.00038226740434765816,0.00027376972138881683,0.00022183773398865014,0.00022183774854056537,0.0,7.749938959022984e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-3.2509808079339564e-05,0.0,0.0,-0.00010547196143306792,-1.204767067974899e-05,-0.0003443155437707901,0.0,0.0,-1.5107178114703856e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-9.042458259500563e-05,0.0,0.0,0.0,-1.1010595699190162e-05,-0.00020024273544549942,0.0,6.623601075261831e-05,6.60666119074449e-05,0.003773000091314316,0.003773000091314316,0.0020120926201343536,0.0020120926201343536,0.0,0.0,0.0,0.0,0.0,6.634872988797724e-05,6.442255107685924e-05,0.001064772717654705,0.0010647717863321304,0.0,0.0,0.0003668239223770797,0.00036682377685792744,0.0043007610365748405,0.004278338514268398,0.0,0.0,0.0026628822088241577,-0.0009182682260870934,0.0,5.049687752034515e-05,5.049680476076901e-05,-0.001069284975528717,-0.0010692831128835678,0.0,0.0,0.0,0.0,0.036204807460308075,-4.7194305807352066e-05,-4.7194771468639374e-05,0.0005216521676629782,0.0005216511199250817,0.0007581515237689018,0.0006515393033623695,0.00022065371740609407,0.0002206537319580093,0.0,1.0179577657254413e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-2.9104943678248674e-05,0.0,0.0,-5.976446846034378e-05,-9.482907444180455e-06,-0.0005279062315821648,0.0,0.0,-1.3858908459951635e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00012881089060101658,0.0,0.0,0.0,-9.65092476690188e-06,-0.00015500013250857592,0.0,1.871605491032824e-05,1.8526799976825714e-05,0.05280162766575813,0.05280162766575813,0.0570329912006855,0.0570329912006855,0.0,0.0,0.0,0.0,0.0,1.8843838915927336e-05,1.6725203749956563e-05,0.0003800066187977791,0.0003800066187977791,0.0,0.0,0.00018723096582107246,0.00018723079119808972,0.013215579092502594,0.013190165162086487,0.0,0.0,-0.00011440739035606384,-0.0025048181414604187,0.0,-0.000526673742569983,-0.0005266740918159485,-0.0024585258215665817,-0.0024585258215665817,0.0,0.0,0.0,0.0,-0.0027619823813438416,-0.0002935095690190792,-0.0002935100346803665,6.212340667843819e-05,6.212294101715088e-05,-0.0005693496204912663,-0.00015059765428304672,0.00014116018428467214,0.00014116022794041783,0.0,5.421145942818839e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,-2.8751090212608688e-05,0.0,0.0,-3.142977220704779e-07,-8.445768798992503e-06,0.0008001956157386303,0.0,0.0,-1.1241345418966375e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.00016986101400107145,0.0,0.0,0.0,-7.669529622944538e-06,9.210535790771246e-05,0.0,-1.800721656763926e-05,-1.8202867067884654e-05,0.09233218431472778,0.09233218431472778,0.09266442060470581,0.09266442060470581,0.0,0.0,0.0,0.0,0.0,-1.787616201909259e-05,-2.005581700359471e-05,0.00047706952318549156,0.00047706952318549156,0.0,0.0,0.00023460117517970502,0.00023460108786821365,0.028594687581062317,0.028572583571076393,0.0,0.0,-0.0004915483295917511,-0.0023410702124238014,0.0,-0.0009401693241670728,-0.0009401696734130383,-0.0022285040467977524,-0.0022285040467977524,0.0,0.0,0.0,0.0,0.001301698386669159,-0.0001502949744462967,-0.000150295440107584,-2.053193747997284e-05,-2.0532868802547455e-05,0.0008879005908966064,0.001976429484784603,0.00015075498959049582,0.00015075509145390242,0.0,-3.257669050071854e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0
