brow_lower_l,tongue_Scale_X,tongue_Scale__X,tongue_Scale_Y,tongue_Scale__Y,tongue_Scale_Z,tongue_Scale__Z,nose_out_l,nose_out_r,tongue_u,tongue_u_u,cheek_suck_r,brow_raise_d,mouth_stretch_u,tongue_u_d,tooth_d_d,tongue_d,tooth_r,tooth_d_u,cheek_UP,eye_blink1_l,eye_blink1_r,eye_blink2_l,eye_blink2_r,eye_lidTight_l,eye_lidTight_r,eye_shutTight_l,eye_shutTight_r,brow_lower_r,eye_upperLidRaise_l,eye_upperLidRaise_r,eye_downLidRaise_l,eye_downLidRaise_r,jaw_sideways_l,jaw_sideways_r,jaw_thrust_c,mouth_chew_c,mouth_chinRaise_d,mouth_chinRaise_u,brow_raise_c,mouth_dimple_l,mouth_dimple_r,mouth_funnel_dl,mouth_funnel_dr,mouth_funnel_ul,mouth_funnel_ur,mouth_lipCornerDepressFix_l,mouth_lipCornerDepressFix_r,mouth_lipCornerDepress_l,mouth_lipCornerDepress_r,brow_raise_l,mouth_lipCornerPullOpen_l,mouth_lipCornerPullOpen_r,mouth_lipCornerPull_l,mouth_lipCornerPull_r,mouth_lipStretchOpen_l,mouth_lipStretchOpen_r,mouth_lipStretch_l,mouth_lipStretch_r,mouth_lowerLipDepress_l,mouth_lowerLipDepress_r,brow_raise_r,mouth_lowerLipProtrude_c,mouth_oh_c,mouth_oo_c,mouth_pressFix_c,mouth_press_l,mouth_press_r,mouth_pucker_l,mouth_pucker_r,mouth_screamFix_c,mouth_sideways_l,cheek_puff_l,mouth_sideways_r,mouth_stretch_c,mouth_suck_dl,mouth_suck_dr,mouth_suck_ul,mouth_suck_ur,mouth_upperLipRaise_l,mouth_upperLipRaise_r,nose_wrinkle_l,nose_wrinkle_r,cheek_puff_r,tooth_l,eye_lookDown1_l,eye_lookDown2_l,eye_lookLeft_l,eye_lookRight_l,eye_lookUp_l,eye_lookDown1_r,eye_lookDown2_r,eye_lookLeft_r,cheek_raise_l,eye_lookRight_r,eye_lookUp_r,tongue_Rot_1X,tongue_Rot__1X,tongue_Rot_2X,tongue_Rot__2X,tongue_Rot_3X,tongue_Rot__3X,tongue_Rot_1Y,tongue_Rot__1Y,cheek_raise_r,tongue_Rot_2Y,tongue_Rot__2Y,tongue_Rot_3Y,tongue_Rot__3Y,tongue_Rot_1Z,tongue_Rot__1Z,tongue_Rot_2Z,tongue_Rot__2Z,tongue_Rot_3Z,tongue_Rot__3Z,cheek_suck_l
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.1544030460063368e-05,0.0,0.0,1.943556526384782e-05,2.0597253751475364e-06,-0.0005089990445412695,0.0,0.0,1.3370899409892445e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.968223973060958e-05,0.0,0.0,0.0,0.0,0.0015052726957947016,0.0,4.2127358028665185e-06,1.6711979696992785e-05,-0.002043668180704117,-0.0020273178815841675,-0.0018473081290721893,-0.001819409430027008,0.0,0.0,0.0,0.0,0.0,1.1663812074402813e-05,1.9430577594903298e-05,0.0036028586328029633,0.003593685105443001,0.0,0.0,7.04015837982297e-05,2.681335899978876e-05,-0.0009588282555341721,-0.0009923707693815231,0.0,0.0,-0.00038651004433631897,-0.0002852175384759903,0.0,-0.0002824401017278433,-0.00027423060964792967,-0.0029405243694782257,-0.002919476479291916,0.0,0.0,0.0,0.0,-0.0017810314893722534,0.0015565750654786825,0.0015347721055150032,0.0014739412581548095,0.0014791786670684814,0.0007997802458703518,0.0007611047476530075,0.00010629260214045644,0.00019776300177909434,0.0,7.204993380582891e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.157666312996298e-05,0.0,0.0,1.911957770062145e-05,2.0936070086463587e-06,-0.0004103431128896773,0.0,0.0,1.3740734061684634e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.8731373933842406e-05,0.0,0.0,0.0,0.0,0.001514732139185071,0.0,4.4486332626547664e-06,1.6633497580187395e-05,-0.002150844782590866,-0.002134561538696289,-0.0019060783088207245,-0.0018777400255203247,0.0,0.0,0.0,0.0,0.0,1.1672220352920704e-05,1.939926551131066e-05,0.003618035465478897,0.0036080097779631615,0.0,0.0,7.412294507957995e-05,3.08884191326797e-05,-0.0010531488806009293,-0.0010866187512874603,0.0,0.0,-0.00034314393997192383,-0.00033198297023773193,0.0,-0.00022768601775169373,-0.00022005545906722546,-0.0030114445835351944,-0.002990536391735077,0.0,0.0,0.0,0.0,-0.0014184117317199707,0.0016696206294000149,0.0016476535238325596,0.0015716255875304341,0.0015767526347190142,0.0008080694824457169,0.0007684757001698017,0.0001065367687260732,0.00019825337221845984,0.0,7.023881153145339e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.159573523385916e-05,0.0,0.0,1.9388002328923903e-05,1.6566041267651599e-06,-1.4321005437523127e-05,0.0,0.0,5.2586500487450394e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.211148163652979e-05,0.0,0.0,0.0,0.0,0.0014271456748247147,0.0,4.449655534699559e-06,1.741875894367695e-05,-0.0020336993038654327,-0.0020210668444633484,-0.0018794499337673187,-0.0018569491803646088,0.0,0.0,0.0,0.0,0.0,1.1663340046652593e-05,1.9822542526526377e-05,0.003208888228982687,0.003203489352017641,0.0,0.0,6.328520248644054e-05,1.6366597265005112e-05,-0.000371444970369339,-0.00040482915937900543,0.0,0.0,0.00033295154571533203,0.00020055752247571945,0.0,-0.0008085097651928663,-0.0007960678776726127,-0.0018042046576738358,-0.0017835907638072968,0.0,0.0,0.0,0.0,-0.0055968910455703735,0.00037187570706009865,0.00035127950832247734,0.000526603776961565,0.000533050624653697,0.0007742531597614288,0.000726030208170414,0.000111266432213597,0.0001986739516723901,0.0,9.157050953945145e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.164934267057106e-05,0.0,0.0,1.8871700376621448e-05,1.3789142485620687e-06,0.000680867291521281,0.0,0.0,8.069207524386002e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,5.686262375093065e-05,0.0,0.0,0.0,0.0,0.001412755809724331,0.0,5.1647839427459985e-06,1.7433962057111785e-05,-0.0006977654993534088,-0.0006886161863803864,-0.0008270516991615295,-0.0008096955716609955,0.0,0.0,0.0,0.0,0.0,1.152192817244213e-05,1.9644437998067588e-05,0.003097661305218935,0.003094254992902279,0.0,0.0,8.55819380376488e-05,3.7240213714540005e-05,0.0002902969717979431,0.0002575516700744629,0.0,0.0,0.0017184391617774963,0.0007102154195308685,0.0,-0.0008937502279877663,-0.000878395396284759,-0.0008736699819564819,-0.0008541680872440338,0.0,0.0,0.0,0.0,-0.00489237904548645,9.723706170916557e-05,7.872050628066063e-05,0.0003038640134036541,0.0003106405492872,0.0008916407823562622,0.0008535506203770638,0.0001123070833273232,0.00019670408801175654,0.0,1.0143442523258273e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.196523200836964e-05,0.0,0.0,1.9144534235238098e-05,1.4047392369320733e-06,0.0009278938523493707,0.0,0.0,-8.049531174947333e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,7.397038280032575e-05,0.0,0.0,0.0,0.0,0.0010742639424279332,0.0,6.5774875110946596e-06,1.84052660188172e-05,-0.0016995705664157867,-0.0016952939331531525,-0.0019168257713317871,-0.0019044354557991028,0.0,0.0,0.0,0.0,0.0,1.1826865375041962e-05,2.0500796381384134e-05,0.002409475389868021,0.002406693994998932,0.0,0.0,3.10195900965482e-05,-2.0116218365728855e-05,0.0015350766479969025,0.0015034731477499008,0.0,0.0,0.0024215057492256165,0.0015140986070036888,0.0,-0.0022410929668694735,-0.0022187656722962856,0.0010218173265457153,0.001039937138557434,0.0,0.0,0.0,0.0,-0.00874996930360794,-0.0026425705291330814,-0.002666045445948839,-0.001821975689381361,-0.0018130007665604353,0.0011031851172447205,0.0010282709263265133,0.00012026986223645508,0.00020637211855500937,0.0,1.2061505003657658e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.1397800082922913e-05,0.0,0.0,2.25931635213783e-05,1.3694725566892885e-06,-0.0005406186101026833,0.0,0.0,-1.0801073813127005e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,6.303050031419843e-05,0.0,0.0,0.0,0.0,0.0012026381446048617,0.0,3.391764039406553e-06,1.7822902009356767e-05,0.001447334885597229,0.0014570653438568115,0.0004193149507045746,0.00043179094791412354,0.0,0.0,0.0,0.0,0.0,1.1454802006483078e-05,1.9703667931025848e-05,0.0030436827801167965,0.0030470462515950203,0.0,0.0,4.045493551529944e-05,-9.84637881629169e-06,0.0019463710486888885,0.0019138138741254807,0.0,0.0,0.0018274709582328796,0.0015022819861769676,0.0,-0.0016033370047807693,-0.0015805551083758473,0.0002206563949584961,0.00024064257740974426,0.0,0.0,0.0,0.0,-0.004516340792179108,-0.0012753275223076344,-0.0012947255745530128,-0.0008493112400174141,-0.0008415139745920897,0.0010869977995753288,0.0010651042684912682,0.00010660898988135159,0.00019279474508948624,0.0,1.12942470877897e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.141617369488813e-05,0.0,0.0,2.1457175535033457e-05,2.356096047151368e-06,-0.0015992398839443922,0.0,0.0,1.7723786527312768e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.7287372833816335e-05,0.0,0.0,0.0,0.0,0.00140887510497123,0.0,3.079549060203135e-06,1.6735462850192562e-05,-0.00193091481924057,-0.0019115768373012543,-0.0019780322909355164,-0.0019481144845485687,0.0,0.0,0.0,0.0,0.0,1.1745809388230555e-05,1.9511557184159756e-05,0.0037050070241093636,0.00369652034714818,0.0,0.0,3.4064200008288026e-05,-8.742674253880978e-06,-0.0006504766643047333,-0.0006842222064733505,0.0,0.0,-0.0012894980609416962,-0.00029547233134508133,0.0,-0.0005169679643586278,-0.0005077595124021173,-0.003160335123538971,-0.0031384453177452087,0.0,0.0,0.0,0.0,-0.0010745227336883545,0.0012088445946574211,0.0011845128610730171,0.0011795079335570335,0.0011848367284983397,0.0008547627367079258,0.0008171321824193001,0.00010223618301097304,0.0001978230575332418,0.0,6.693418072245549e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,2.0659792426158674e-05,0.0,0.0,2.5599050786695443e-05,2.21462460103794e-06,-0.0037554071750491858,0.0,0.0,2.6487040827305464e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.7227728423895314e-05,0.0,0.0,0.0,0.0,0.0016317302361130714,0.0,-1.8630889826454222e-06,1.6706388123566285e-05,-0.0009188614785671234,-0.0008904486894607544,-0.0012112371623516083,-0.0011768117547035217,0.0,0.0,0.0,0.0,0.0,1.1487871233839542e-05,1.9220751710236073e-05,0.004309223499149084,0.004308421164751053,0.0,0.0,1.9135361071676016e-05,-2.3743632482364774e-05,-0.0013360697776079178,-0.0013724099844694138,0.0,0.0,-0.0038620010018348694,-0.001001402735710144,0.0,0.0002067422028630972,0.00021337857469916344,-0.005055928602814674,-0.005029933527112007,0.0,0.0,0.0,0.0,-0.002204708755016327,0.0027662934735417366,0.002746578771620989,0.002276521408930421,0.0022807209752500057,0.00044555962085723877,0.0004453929141163826,9.024198516272008e-05,0.00018442110740579665,0.0,6.00410839979304e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.5958745279931463e-05,0.0,0.0,2.3014150428934954e-05,3.1848692287894664e-06,-0.0002934022923000157,0.0,0.0,2.5560896688148205e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,3.024847319466062e-05,0.0,0.0,0.0,0.0,0.0008447915897704661,0.0,2.0811003196286038e-06,1.5393979992950335e-05,0.007058665156364441,0.007075142115354538,0.003989886492490768,0.004015415906906128,0.0,0.0,0.0,0.0,0.0,1.1612517482717521e-05,1.8395947336102836e-05,0.002587275579571724,0.002569811884313822,0.0,0.0,8.303139475174248e-05,4.0781975258141756e-05,0.017896456643939018,0.017868561670184135,0.0,0.0,0.004524499177932739,0.002398276701569557,0.0,-0.0009260706137865782,-0.0009130524704232812,0.0006932821124792099,0.0007095653563737869,0.0,0.0,0.0,0.0,0.01625613123178482,2.1175015717744827e-05,-4.601664841175079e-06,0.00041561550460755825,0.0004206681624054909,0.006131794769316912,0.006172574125230312,0.00013066049723420292,0.00022897557937540114,0.0,4.595055088429945e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0,1.2157097444287501e-05,0.0,0.0,2.3071288524079137e-05,3.8991474866634235e-06,-0.0008914818172343075,0.0,0.0,3.724296391283133e-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,2.5334065867355093e-05,0.0,0.0,0.0,0.0,0.0006373132346197963,0.0,-9.415980457561091e-07,1.537022035336122e-05,0.009223904460668564,0.009244445711374283,0.005542773753404617,0.005577847361564636,0.0,0.0,0.0,0.0,0.0,1.1946648555749562e-05,1.8656406609807163e-05,0.001383545808494091,0.0013578524813055992,0.0,0.0,5.839989171363413e-05,1.6424688510596752e-05,0.02762482687830925,0.02759847603738308,0.0,0.0,0.004658155143260956,0.002573198638856411,0.0,-0.0009149608667939901,-0.0009107711957767606,0.0007167458534240723,0.000732816755771637,0.0,0.0,0.0,0.0,0.016763046383857727,-0.0002450081519782543,-0.00027266377583146095,0.0003470152150839567,0.00035314331762492657,0.008803041651844978,0.008853185921907425,0.00015172378334682435,0.00025256394292227924,0.0,2.516706445021555e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0,-0.0,0.0
